action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
air_guitar,14,video\air_guitar\air_guitar_014.jpg,video\air_guitar\air_guitar_014.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
air_guitar,15,video\air_guitar\air_guitar_015.jpg,video\air_guitar\air_guitar_015.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
air_guitar,16,video\air_guitar\air_guitar_016.jpg,video\air_guitar\air_guitar_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
air_guitar,17,video\air_guitar\air_guitar_017.jpg,video\air_guitar\air_guitar_017.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
air_guitar,18,video\air_guitar\air_guitar_018.jpg,video\air_guitar\air_guitar_018.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
air_guitar,19,video\air_guitar\air_guitar_019.jpg,video\air_guitar\air_guitar_019.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
air_hocky,0,video\air_hocky\air_hocky_000.jpg,video\air_hocky\air_hocky_000.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
air_hocky,1,video\air_hocky\air_hocky_001.jpg,video\air_hocky\air_hocky_001.jpg,default,1. no 2. visible 3. female 4. adult 5. Black,no,visible,female,adult,black
air_hocky,2,video\air_hocky\air_hocky_002.jpg,video\air_hocky\air_hocky_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
air_hocky,3,video\air_hocky\air_hocky_003.jpg,video\air_hocky\air_hocky_003.jpg,default,1. no 2. visible 3. male 4. adult 5. White,no,visible,male,adult,white
air_hocky,4,video\air_hocky\air_hocky_004.jpg,video\air_hocky\air_hocky_004.jpg,default,1. yes 2. visible 3. male 4. child 5. Southeast-asian,yes,visible,male,child,southeast-asian
air_hocky,5,video\air_hocky\air_hocky_005.jpg,video\air_hocky\air_hocky_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
air_hocky,6,video\air_hocky\air_hocky_006.jpg,video\air_hocky\air_hocky_006.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
air_hocky,7,video\air_hocky\air_hocky_007.jpg,video\air_hocky\air_hocky_007.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
air_hocky,8,video\air_hocky\air_hocky_008.jpg,video\air_hocky\air_hocky_008.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
air_hocky,9,video\air_hocky\air_hocky_009.jpg,video\air_hocky\air_hocky_009.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
air_hocky,10,video\air_hocky\air_hocky_010.jpg,video\air_hocky\air_hocky_010.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
air_hocky,11,video\air_hocky\air_hocky_011.jpg,video\air_hocky\air_hocky_011.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
air_hocky,12,video\air_hocky\air_hocky_012.jpg,video\air_hocky\air_hocky_012.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
air_hocky,13,video\air_hocky\air_hocky_013.jpg,video\air_hocky\air_hocky_013.jpg,default,1. yes 2. visible 3. male 4. child 5. White,yes,visible,male,child,white
air_hocky,14,video\air_hocky\air_hocky_014.jpg,video\air_hocky\air_hocky_014.jpg,default,1. yes 2. not-visible 3. female 4. teenager 5. Southeast-asian,yes,not-visible,female,teenager,southeast-asian
air_hocky,15,video\air_hocky\air_hocky_015.jpg,video\air_hocky\air_hocky_015.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
air_hocky,16,video\air_hocky\air_hocky_016.jpg,video\air_hocky\air_hocky_016.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
air_hocky,17,video\air_hocky\air_hocky_017.jpg,video\air_hocky\air_hocky_017.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
air_hocky,18,video\air_hocky\air_hocky_018.jpg,video\air_hocky\air_hocky_018.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
air_hocky,19,video\air_hocky\air_hocky_019.jpg,video\air_hocky\air_hocky_019.jpg,default,no,ERROR,ERROR,ERROR,ERROR,ERROR
alligator_wrestling,0,video\alligator_wrestling\alligator_wrestling_000.jpg,video\alligator_wrestling\alligator_wrestling_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
alligator_wrestling,1,video\alligator_wrestling\alligator_wrestling_001.jpg,video\alligator_wrestling\alligator_wrestling_001.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
alligator_wrestling,2,video\alligator_wrestling\alligator_wrestling_002.jpg,video\alligator_wrestling\alligator_wrestling_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,3,video\alligator_wrestling\alligator_wrestling_003.jpg,video\alligator_wrestling\alligator_wrestling_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
alligator_wrestling,4,video\alligator_wrestling\alligator_wrestling_004.jpg,video\alligator_wrestling\alligator_wrestling_004.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
alligator_wrestling,5,video\alligator_wrestling\alligator_wrestling_005.jpg,video\alligator_wrestling\alligator_wrestling_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,6,video\alligator_wrestling\alligator_wrestling_006.jpg,video\alligator_wrestling\alligator_wrestling_006.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,7,video\alligator_wrestling\alligator_wrestling_007.jpg,video\alligator_wrestling\alligator_wrestling_007.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,8,video\alligator_wrestling\alligator_wrestling_008.jpg,video\alligator_wrestling\alligator_wrestling_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
alligator_wrestling,9,video\alligator_wrestling\alligator_wrestling_009.jpg,video\alligator_wrestling\alligator_wrestling_009.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
alligator_wrestling,10,video\alligator_wrestling\alligator_wrestling_010.jpg,video\alligator_wrestling\alligator_wrestling_010.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
alligator_wrestling,11,video\alligator_wrestling\alligator_wrestling_011.jpg,video\alligator_wrestling\alligator_wrestling_011.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,12,video\alligator_wrestling\alligator_wrestling_012.jpg,video\alligator_wrestling\alligator_wrestling_012.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
alligator_wrestling,13,video\alligator_wrestling\alligator_wrestling_013.jpg,video\alligator_wrestling\alligator_wrestling_013.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
alligator_wrestling,14,video\alligator_wrestling\alligator_wrestling_014.jpg,video\alligator_wrestling\alligator_wrestling_014.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,15,video\alligator_wrestling\alligator_wrestling_015.jpg,video\alligator_wrestling\alligator_wrestling_015.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
alligator_wrestling,16,video\alligator_wrestling\alligator_wrestling_016.jpg,video\alligator_wrestling\alligator_wrestling_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,17,video\alligator_wrestling\alligator_wrestling_017.jpg,video\alligator_wrestling\alligator_wrestling_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
alligator_wrestling,18,video\alligator_wrestling\alligator_wrestling_018.jpg,video\alligator_wrestling\alligator_wrestling_018.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
alligator_wrestling,19,video\alligator_wrestling\alligator_wrestling_019.jpg,video\alligator_wrestling\alligator_wrestling_019.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
applauding,0,video\applauding\applauding_000.jpg,video\applauding\applauding_000.jpg,default,1. yes or no. 2. visible or not-visible. 3. male; female; or other. 4. middle-aged; or senior. 5. Indian; Southeast-asian; middle-eastern; or Latino.,ERROR,ERROR,ERROR,ERROR,ERROR
applauding,1,video\applauding\applauding_001.jpg,video\applauding\applauding_001.jpg,default,1. no 2. visible 3. female 4. child 5. Black,no,visible,female,child,black
applauding,2,video\applauding\applauding_002.jpg,video\applauding\applauding_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
applauding,3,video\applauding\applauding_003.jpg,video\applauding\applauding_003.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
applauding,4,video\applauding\applauding_004.jpg,video\applauding\applauding_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. middle-eastern,yes,visible,male,adult,middle-eastern
applauding,5,video\applauding\applauding_005.jpg,video\applauding\applauding_005.jpg,default,1. yes 2. visible 3. female 4. child 5. Southeast-asian,yes,visible,female,child,southeast-asian
applauding,6,video\applauding\applauding_006.jpg,video\applauding\applauding_006.jpg,default,1. yes 2. visible 3. female 4. child 5. White,yes,visible,female,child,white
applauding,7,video\applauding\applauding_007.jpg,video\applauding\applauding_007.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
applauding,8,video\applauding\applauding_008.jpg,video\applauding\applauding_008.jpg,default,1. yes 2. visible 3. male 4. child 5. White,yes,visible,male,child,white
applauding,9,video\applauding\applauding_009.jpg,video\applauding\applauding_009.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
applauding,10,video\applauding\applauding_010.jpg,video\applauding\applauding_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
applauding,11,video\applauding\applauding_011.jpg,video\applauding\applauding_011.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
applauding,12,video\applauding\applauding_012.jpg,video\applauding\applauding_012.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
applauding,13,video\applauding\applauding_013.jpg,video\applauding\applauding_013.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
applauding,14,video\applauding\applauding_014.jpg,video\applauding\applauding_014.jpg,default,1. yes 2. visible 3. female 4. child 5. Southeast-asian,yes,visible,female,child,southeast-asian
applauding,15,video\applauding\applauding_015.jpg,video\applauding\applauding_015.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
applauding,16,video\applauding\applauding_016.jpg,video\applauding\applauding_016.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
applauding,17,video\applauding\applauding_017.jpg,video\applauding\applauding_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
applauding,18,video\applauding\applauding_018.jpg,video\applauding\applauding_018.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
applauding,19,video\applauding\applauding_019.jpg,video\applauding\applauding_019.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
applying_cream,0,video\applying_cream\applying_cream_000.jpg,video\applying_cream\applying_cream_000.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
applying_cream,1,video\applying_cream\applying_cream_001.jpg,video\applying_cream\applying_cream_001.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
applying_cream,2,video\applying_cream\applying_cream_002.jpg,video\applying_cream\applying_cream_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
applying_cream,3,video\applying_cream\applying_cream_003.jpg,video\applying_cream\applying_cream_003.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. White,yes,visible,female,middle-aged,white
applying_cream,4,video\applying_cream\applying_cream_004.jpg,video\applying_cream\applying_cream_004.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
applying_cream,5,video\applying_cream\applying_cream_005.jpg,video\applying_cream\applying_cream_005.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Black,yes,visible,female,middle-aged,black
applying_cream,6,video\applying_cream\applying_cream_006.jpg,video\applying_cream\applying_cream_006.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
applying_cream,7,video\applying_cream\applying_cream_007.jpg,video\applying_cream\applying_cream_007.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
applying_cream,8,video\applying_cream\applying_cream_008.jpg,video\applying_cream\applying_cream_008.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
applying_cream,9,video\applying_cream\applying_cream_009.jpg,video\applying_cream\applying_cream_009.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
applying_cream,10,video\applying_cream\applying_cream_010.jpg,video\applying_cream\applying_cream_010.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
applying_cream,11,video\applying_cream\applying_cream_011.jpg,video\applying_cream\applying_cream_011.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
applying_cream,12,video\applying_cream\applying_cream_012.jpg,video\applying_cream\applying_cream_012.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
applying_cream,13,video\applying_cream\applying_cream_013.jpg,video\applying_cream\applying_cream_013.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. White,yes,visible,female,middle-aged,white
applying_cream,14,video\applying_cream\applying_cream_014.jpg,video\applying_cream\applying_cream_014.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
applying_cream,15,video\applying_cream\applying_cream_015.jpg,video\applying_cream\applying_cream_015.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
applying_cream,16,video\applying_cream\applying_cream_016.jpg,video\applying_cream\applying_cream_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
applying_cream,17,video\applying_cream\applying_cream_017.jpg,video\applying_cream\applying_cream_017.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
applying_cream,18,video\applying_cream\applying_cream_018.jpg,video\applying_cream\applying_cream_018.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
applying_cream,19,video\applying_cream\applying_cream_019.jpg,video\applying_cream\applying_cream_019.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
archery,0,video\archery\archery_000.jpg,video\archery\archery_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
archery,1,video\archery\archery_001.jpg,video\archery\archery_001.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. east-asian,yes,visible,male,middle-aged,east-asian
archery,2,video\archery\archery_002.jpg,video\archery\archery_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
archery,3,video\archery\archery_003.jpg,video\archery\archery_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
archery,4,video\archery\archery_004.jpg,video\archery\archery_004.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Latino,yes,visible,female,teenager,latino
archery,5,video\archery\archery_005.jpg,video\archery\archery_005.jpg,default,1. no 2. visible 3. female 4. teenager 5. east-asian,no,visible,female,teenager,east-asian
archery,6,video\archery\archery_006.jpg,video\archery\archery_006.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
